MQ 3;MQ 135;QCM
1,0371;1,2918;1
0,9332;0,7638;2
1,0121;0,9798;1
1,0244;1,1145;2
0,9882;1,0657;0
1,0244;1,168;1
0,8746;0,7887;1
0,5053;0,9239;0
0,3513;0,9419;1
0,2864;0,9798;1
0,2614;1,168;1
0,2481;0,8152;1
0,2441;0,89;0
0,2403;0,9067;0
0,2449;1,021;1
0,2473;0,9067;1
0,2614;0,874;0
0,2481;0,9605;2
0,2554;0,9067;1
0,2597;0,874;1
0,2659;0,874;1
0,2792;0,8436;1
0,2823;1;1
0,2896;0,89;1
0,303;0,89;1
0,315;0,8585;1
0,3308;0,7292;1
0,3467;0,89;0
0,3624;1,021;0
0,3851;1,08996;0
0,4086;0,9605;1
0,4149;0,7404;1
0,4303;0,89;1
0,447;0,9067;1
0,4622;0,9067;0
0,4786;0,89;0
0,4786;0,8436;0
0,5148;1,1967;0
0,5053;0,9239;0
0,5247;1;0
0,5421;0,9419;1
0,5457;0,7638;1
0,5568;0,9419;1
0,5531;0,9605;1
0,5724;0,9067;1
0,5888;0,9067;1
0,5684;0,776;0
0,6017;1,0657;0
0,6061;0,874;0
0,6292;1,2585;1
0,6292;1,1145;1
0,6152;0,9239;1
0,6701;0,9239;0
0,6198;0,9419;0
0,649;0,9798;0
0,6542;0,9239;1
0,644;0,9419;1
0,6701;1,1145;1
0,6647;0,9419;0
0,6811;0,9419;0
0,6811;0,9798;1
0,6542;0,776;2
0,6811;1,0429;1
0,6756;0,9798;1
0,7355;0,9239;1
0,7103;0,89;1
0,6756;0,7887;1
0,7488;1;1
0,7355;1,2268;0
0,7043;0,9798;1
0,7355;1;0
0,6925;0,776;1
0,7488;1,1407;1
0,729;0,9239;1
0,7421;0,9605;1
0,7556;1;2
0,7165;0,8152;1
0,7991;0,9798;0
0,7556;0,9239;0
0,7556;1,0657;0
0,7625;0,9798;0
0,7165;0,8017;0
0,7991;0,9605;0
0,7768;0,9798;1
0,7768;0,9239;1
0,7841;0,9419;1
0,7696;0,9239;0
0,7768;0,9605;1
0,8069;1,168;1
0,7696;0,9605;1
0,7841;0,9419;1
0,7556;0,8152;1
0,8228;1,2585;1
0,8228;1,1407;1
0,8069;1,021;1
0,831;1,2268;1
0,7696;0,8436;0
0,8148;1,0657;0
0,8479;1,0429;0
0,8148;0,9419;0
0,8148;0,9419;0
0,8228;0,9239;1
0,8148;1,021;1
0,8394;1,0896;1
0,8394;0,9419;1
0,8394;0,9239;1
0,7625;0,8436;0
0,8394;1,168;0
0,831;1;1
0,8394;0,9798;1
0,8394;1,021;0
0,8148;0,8585;0
0,8479;1,0429;1
0,8566;0,9419;1
0,8566;0,9798;0
0,8566;1,0896;0
0,8566;0,8585;1
0,8746;1,168;1
0,8933;0,9605;1
0,8746;0,9419;0
0,8566;0,9605;0
0,8148;0,8292;0
0,9029;1,2585;1
0,8655;0,9419;1
0,8933;1,168;1
0,8933;1,1407;0
0,8394;1,021;0
0,8655;1,0896;0
0,8838;0,9798;1
0,8838;1,0896;1
0,8479;0,9605;1
0,831;0,8017;1
0,8933;1,0657;0
0,8838;0,9605;1
0,9029;1,1145;0
0,8933;1,1967;1
0,8394;0,8292;0
0,8746;1,1145;1
0,8933;0,9239;0
0,8838;0,9798;1
0,9128;1,0657;0
0,8479;0,9067;1
0,9229;1,2585;1
0,9229;1,1407;1
0,8933;0,9798;1
0,9029;0,9419;1
0,8838;0,8152;0
0,9437;1,2268;0
0,9654;0,9605;1
0,9128;1,0896;1
0,9128;0,9605;1
0,8933;0,8585;1
0,9029;1,1407;0
0,9029;0,9067;0
0,9332;1,2268;0
0,9332;1,0896;1
0,8746;0,8436;0
0,9544;1,2585;1
0,9229;0,9239;0
0,9229;0,9239;1
0,9437;1,0896;1
0,8838;0,8436;0
0,9128;1,1145;1
0,9332;0,9419;1
0,9332;0,9605;1
0,9437;1,0896;1
0,8655;0,89;1
0,9332;0,9798;0
0,9437;1,1407;0
0,9437;1;1
0,9437;0,9239;1
0,9229;0,8585;1
0,9544;1,021;1
0,9544;1,021;0
0,9437;0,9419;0
0,9332;0,9798;0
0,9332;1,021;1
0,9767;0,9605;1
0,9332;1;1
1,0121;0,9798;1
