MQ 3;MQ 135;QCM
1,0501;1,1967;1
1,0244;0,9798;2
1;0,9605;1
1,0634;1,021;2
1,0371;1,0429;0
1,0244;0,9239;1
0,9229;0,9605;1
0,5022;1,0896;0
0,3201;0,9067;1
0,2597;1;1
0,2302;0,9239;1
0,2135;0,9067;1
0,2026;1,0657;0
0,201;0,89;0
0,1973;0,8585;1
0,2;0,9239;1
0,2021;0,9239;0
0,2043;0,8152;2
0,2094;0,8436;1
0,2117;0,9239;1
0,2159;0,8152;1
0,2242;0,8585;1
0,2323;0,9605;1
0,2441;0,8152;1
0,258;0,8436;1
0,2668;0,9067;1
0,2753;0,8292;1
0,2917;0,8585;0
0,3053;0,9605;0
0,3228;0,9419;0
0,3364;0,874;1
0,3576;0,8585;1
0,3674;1;1
0,3833;0,89;1
0,3851;0,89;0
0,4127;0,9419;0
0,4258;0,9798;0
0,435;0,89;0
0,457;0,9067;0
0,457;1,0429;0
0,4703;0,89;1
0,4872;0,89;1
0,4872;1,021;1
0,4931;0,9067;1
0,5116;1,1145;1
0,5181;0,9239;1
0,5116;0,9239;0
0,5386;1,1145;0
0,5421;0,8585;0
0,5568;0,9067;1
0,5645;1;1
0,5457;0,9239;1
0,5724;1,1407;0
0,5805;0,89;0
0,593;0,9067;0
0,593;0,9798;1
0,6198;0,9239;1
0,6061;1,021;1
0,5888;0,9419;0
0,6106;1,0657;0
0,6106;0,9419;1
0,6292;1,0896;2
0,6341;0,9239;1
0,644;1,0429;1
0,644;0,9605;1
0,6701;0,9239;1
0,649;1,0896;1
0,6542;0,9239;1
0,649;0,89;0
0,6647;0,9798;1
0,649;0,9605;0
0,6701;1,0657;1
0,6756;0,874;1
0,7103;0,9605;1
0,6811;1,0657;1
0,6925;0,9239;2
0,7103;0,9239;1
0,7103;1,0429;0
0,6983;0,9419;0
0,7227;0,9419;0
0,7103;1;0
0,6868;0,9605;0
0,7227;1,168;0
0,729;0,9605;1
0,7556;0,9798;1
0,729;1,0429;1
0,729;0,9419;0
0,7488;0,9419;1
0,7421;0,9605;1
0,7556;0,9605;1
0,7421;0,9605;1
0,7625;1,0657;1
0,729;0,9798;1
0,7421;0,9419;1
0,7696;0,9605;1
0,7625;0,9239;1
0,7991;0,9798;0
0,7625;1,021;0
0,7625;0,9605;0
0,7768;0,9419;0
0,8148;0,9798;0
0,7768;1,0429;1
0,7625;0,9239;1
0,7625;0,9605;1
0,7915;0,9419;1
0,8069;0,9798;1
0,8228;0,9605;0
0,7488;0,9419;0
0,7915;1,1145;1
0,7991;0,9067;1
0,8228;0,9605;0
0,7991;0,9798;0
0,8148;0,9798;1
0,7991;0,9798;1
0,8069;0,9419;0
0,7991;0,9419;0
0,8228;1;1
0,8148;0,9798;1
0,8069;1,0896;1
0,8228;0,9419;0
0,8479;0,9798;0
0,8228;1,0896;0
0,831;0,9419;1
0,8228;0,9798;1
0,8394;1,1967;1
0,831;0,9419;0
0,8746;0,9798;0
0,8228;1,0896;0
0,8394;0,9419;1
0,8655;0,9605;1
0,8394;1,1145;1
0,8479;1;1
0,8394;0,9605;0
0,8655;0,9605;1
0,8479;1,0657;0
0,8479;0,9419;1
0,8838;0,9419;0
0,8655;1,0429;1
0,8148;0,9798;0
0,8479;0,9419;1
0,8746;0,9419;0
0,7768;0,8152;1
0,8655;0,9239;1
0,8479;0,9605;1
0,8479;0,9798;1
0,8479;0,9605;1
0,7841;0,7404;0
0,8655;1,0896;0
0,8746;0,9067;1
0,8933;0,9605;1
0,8933;0,9419;1
0,7841;0,8292;1
0,8655;0,9605;0
0,8838;1,0896;0
0,8655;1,0429;0
0,8838;0,9419;1
0,7991;0,7638;0
0,8838;0,9419;1
0,8838;1,0429;0
0,8933;0,9605;1
0,8933;1,0429;1
0,7915;0,7887;0
0,8746;0,9798;1
0,9332;0,9605;1
0,9128;0,9605;1
0,8933;1,0896;1
0,8069;0,7519;1
0,8933;1;0
0,9128;0,9239;0
0,9229;1,1967;1
0,8838;0,9798;1
0,8069;0,7638;1
0,8933;0,9605;1
0,9128;1;0
0,9332;1;0
0,8566;0,9605;0
0,8148;0,776;1
0,9332;0,9605;1
0,8838;0,9798;1
0,9229;0,9605;1
