MQ 3;MQ 135;QCM
0,9654;0,9419;1
1;0,9605;2
0,9767;1;1
0,9229;0,9605;2
0,9654;0,9419;0
0,9882;0,9798;1
0,9767;0,9798;1
1,0244;0,9798;0
0,9332;0,874;1
0,4901;0,9798;1
0,2853;0,9798;1
0,2302;0,9067;1
0,2135;0,874;0
0,2037;0,8585;0
0,1938;0,874;1
0,1847;0,8436;1
0,1824;0,9239;0
0,1833;0,8152;2
0,1856;0,8017;1
0,1908;0,7887;1
0,1928;0,8436;1
0,1923;0,7887;1
0,1903;0,7887;1
0,1884;0,7184;1
0,1865;0,776;1
0,1903;0,776;1
0,1923;0,7887;1
0,1928;0,8017;0
0,1994;0,7638;0
0,2037;0,8585;0
0,2094;0,776;1
0,2111;0,8292;1
0,2141;0,8017;1
0,2229;0,7404;1
0,2262;0,8436;0
0,2302;0,8152;0
0,2359;0,8292;0
0,2434;0,8585;0
0,2588;0,7519;0
0,2606;0,8292;0
0,2753;0,8292;1
0,2833;0,8292;1
0,2939;0,8152;1
0,3089;0,7638;1
0,3163;0,874;1
0,3267;0,8292;1
0,3308;0,8585;0
0,3437;0,8585;0
0,3544;0,8292;0
0,3641;0,8585;1
0,3743;0,8585;1
0,3833;0,874;1
0,3888;0,9605;0
0,3985;0,8017;0
0,4024;0,8585;0
0,417;0,89;1
0,4192;0,9605;1
0,4326;0,874;1
0,435;0,89;0
0,447;0,9239;0
0,4622;0,9419;1
0,4622;0,9239;2
0,473;0,89;1
0,473;0,9067;1
0,4843;0,874;1
0,4931;0,9419;1
0,4931;0,9798;1
0,4991;0,9798;1
0,4991;0,8292;0
0,5181;0,89;1
0,5181;0,9067;0
0,5214;1;1
0,5281;0,9067;1
0,5457;0,9605;1
0,5386;0,9239;1
0,5247;0,9067;2
0,5531;0,9239;1
0,5568;0,9798;0
0,5645;0,9239;0
0,5724;0,9798;0
0,5684;0,9067;0
0,5764;0,9067;0
0,5888;0,9239;0
0,5846;0,9067;1
0,593;0,9419;1
0,5973;0,9067;1
0,6017;0,9419;0
0,6106;0,9239;1
0,6152;0,9239;1
0,6061;0,9239;1
0,6245;0,9067;1
0,6245;0,9605;1
0,6198;0,9419;1
0,6292;1;1
0,639;0,9419;1
0,6542;1;1
0,6594;1,021;0
0,649;0,9067;0
0,6542;1,0429;0
0,6594;0,9419;0
0,6594;0,9419;0
0,6594;0,9419;1
0,6701;1;1
0,6756;1,0429;1
0,6811;0,9239;1
0,6647;0,9605;1
0,6542;0,9419;0
0,6756;0,9239;0
0,6868;1;1
0,6925;1,0657;1
0,6925;0,9419;0
0,6925;0,9419;0
0,6925;0,9419;1
0,7043;0,9419;1
0,7227;1;0
0,7165;0,9419;0
0,7227;0,9419;1
0,7165;0,9419;1
0,7421;1;1
0,7227;0,9798;0
0,729;0,9419;0
0,7103;0,9798;0
0,7421;1,0429;1
0,7355;0,9419;1
0,7043;1;1
0,7556;1;0
0,729;0,9239;0
0,7556;0,9419;0
0,7488;0,9419;1
0,7488;1,0657;1
0,7556;0,9419;1
0,7488;0,9239;1
0,7625;1;0
0,7768;0,9798;1
0,7625;1,0657;0
0,7625;0,9239;1
0,7625;1,0657;0
0,7915;0,9419;1
0,7556;0,9605;0
0,7991;1,021;1
0,7768;0,9798;0
0,7625;0,9605;1
0,7768;1,021;1
0,7768;1;1
0,7841;0,9239;1
0,7991;0,9605;1
0,7991;0,9605;0
0,7915;0,9419;0
0,7915;1,0657;1
0,8069;0,9239;1
0,7991;1,0657;1
0,7915;0,9239;1
0,7915;0,9239;0
0,8069;0,9605;0
0,8148;0,9798;0
0,8069;0,9419;1
0,8228;0,9239;0
0,8148;1,0429;1
0,8148;0,9798;0
0,8228;0,9605;1
0,8069;1,021;1
0,831;0,9605;0
0,7915;0,9798;1
0,8228;1,0896;1
0,831;0,9798;1
0,831;1,021;1
0,8228;0,9798;1
0,831;1,0896;0
0,8394;1,0657;0
0,8394;0,9605;1
0,831;0,9239;1
0,831;1,0429;1
0,8566;0,9798;1
0,8566;0,9419;0
0,8655;0,9419;0
0,8394;1,0429;0
0,8069;1;1
0,8566;0,9798;1
0,8394;0,9798;1
0,8479;0,9798;1
