MQ 3;MQ 135;QCM
0,9767;1,05;1
1,05;0,89;1
10,121;0,9067;0
1;0,9067;0
0,9128;0,8292;0
0,9437;0,9067;0
0,7841;0,874;0
0,6292;0,7887;1
0,4872;0,7184;0
0,4192;0,5871;0
0,3907;0,678;-1
0,3796;0,5871;0
0,3833;0,5663;0
0,3726;0,58;1
0,3945;0,5533;0
0,4004;0,5663;1
0,4149;0,6172;0
0,4445;0,5871;0
0,447;0,58;0
0,457;0,5408;0
0,4703;0,5871;1
0,4961;0,5731;1
0,5281;0,58;0
0,5214;0,6506;0
0,5316;0,5663;1
0,5724;0,6172;0
0,5684;0,7184;0
0,5973;0,6506;0
0,5973;0,7078;1
0,593;0,6335;0
0,6152;0,7184;1
0,639;0,6419;0
0,644;0,7292;0
0,639;0,6172;0
0,644;0,6877;1
0,6542;0,6976;1
0,6542;0,678;0
0,6983;0,6335;0
0,7227;0,6419;1
0,6925;0,6172;1
0,7355;0,6595;0
0,7421;0,6595;0
0,7421;0,6506;0
0,729;0,678;0
0,6701;0,6686;1
0,7165;0,776;0
0,7227;0,8436;0
0,7165;0,7887;0
0,7488;0,7519;0
0,7355;0,7078;0
0,7355;0,7292;0
0,7355;0,8292;1
0,7768;0,7887;0
0,7696;0,7519;0
0,7227;0,776;0
0,7488;0,7887;0
0,7421;0,7887;0
0,7488;0,8152;0
0,7915;0,776;0
0,7915;0,7184;0
0,831;0,8436;0
0,7696;0,9067;0
0,7696;0,9605;0
0,7768;0,9067;0
0,7488;0,8292;0
0,7696;0,9798;0
0,7915;0,8292;0
0,8148;0,8152;1
0,7768;0,9067;0
0,7696;0,7638;0
0,7915;1,021;0
0,7841;0,8585;0
0,7915;0,8436;0
0,8148;0,8436;1
0,7696;0,8292;0
0,7991;0,9419;0
0,7991;0,89;1
0,8069;1,05;0
0,8228;0,874;0
0,7768;0,8292;0
0,8069;0,9239;0
0,8394;0,8152;0
0,831;0,8585;0
0,8566;0,8438436;0
0,7841;0,8436;0
0,8746;0,8152;0
0,8228;0,9605;0
0,8655;0,89;0
0,8228;0,8585;0
0,8069;0,9239;0
0,8746;0,874;0
0,8394;1;0
0,8394;0,8292;0
0,8394;0,8292;1
0,7915;0,7887;0
0,8746;0,89;0
0,8655;0,89;0
0,8479;0,874;0
0,8566;1;0
0,8228;1;0
0,8838;0,9419;0
0,8933;0,8585;0
0,8838;1,05;0
0,8933;0,874;1
0,8228;0,874;0
0,9229;0,9067;0
0,8746;10,429;0
0,8655;0,9067;0
0,8746;1;0
0,8394;0,9798;1
0,8746;1,05;0
0,8746;1;1
0,9029;0,89;0
0,8746;1,05;0
0,8479;0,8292;0
0,8838;0,8585;0
0,8746;0,874;1
0,9128;0,89;0
0,8838;0,9067;0
0,8838;0,8152;1
0,8838;1,05;0
0,8838;0,8436;0
0,8933;0,874;0
0,9128;0,8436;0
0,8394;0,8017;0
0,8655;0,89;0
0,9332;0,8585;0
0,8933;1,021;0
0,8838;0,9798;0
0,8746;0,8017;0
0,9332;0,8585;1
0,8933;1;0
0,9128;1,05;0
0,9654;0,8436;0
0,8566;0,9239;1
0,9128;1,05;1
0,9128;0,9605;0
0,9229;0,9239;0
0,9128;1,05;0
0,9128;0,7887;1
0,9029;0,9067;0
0,9437;0,8585;1
0,9332;1,05;0
0,9229;0,9067;0
0,8746;0,9419;1
0,9029;1,05;1
0,9654;0,874;0
0,9128;1;0
0,9128;1,05;1
0,8746;0,8436;0
0,9229;0,874;0
0,9229;0,9798;0
0,9128;0,9798;0
0,9229;1,05;0
0,8746;10,429;0
0,9767;0,874;0
0,9229;1,05;0
0,9767;0,8585;1
0,9229;1,05;0
0,9229;0,8292;0
0,9128;0,89;0
0,9128;1;1
0,9229;1,021;0
0,9229;1;1
0,9229;0,8152;0
0,9767;0,9239;0
0,9767;0,9239;1
0,9332;1,05;0
0,9332;0,9239;0
0,9128;0,8152;0
0,9128;0,89;0
0,8933;0,9419;0
0,9437;0,9419;0
0,9229;1,05;0
0,8838;0,9605;0
10,121;0,874;0
0,9654;0,9067;1
0,9229;1,05;1
0,9332;1,05;1
0,8838;0,8017;1
