MQ 3;MQ 135;QCM
1,0244;1,05;1
1,0244;0,9798;2
1,05;1;1
1,05;1;2
1,05;0,9798;0
1,0121;1,05;1
1,0121;0,9605;1
1,0244;1;0
1,0244;1,05;1
1,0371;1,0429;1
1,0371;0,9605;1
1,0121;1;1
1,0244;0,9419;0
1,05;0,9605;0
0,9882;0,9798;1
1,0371;1,05;1
1,0371;0,9798;0
0,7488;0,9798;2
0,3907;0,9605;1
0,2906;0,9067;1
0,2521;0,8585;1
0,2449;0,8292;1
0,2489;0,7292;1
0,2597;0,7292;1
0,2812;0,6686;1
0,303;0,678;1
0,3281;0,7887;1
0,3624;0,6877;0
0,3814;0,776;0
0,4086;0,7638;0
0,447;0,7292;1
0,457;0,7078;1
0,4872;0,7519;1
0,5181;0,7519;1
0,5181;0,89;0
0,5457;0,776;0
0,5386;0,776;0
0,5805;0,8017;0
0,5805;0,9239;0
0,5888;0,8017;0
0,6341;0,8585;1
0,5973;0,8152;1
0,6292;0,9419;1
0,6542;0,874;1
0,644;0,9419;1
0,6542;0,9067;1
0,6756;1,05;0
0,6756;0,9605;0
0,6925;0,8585;0
0,6811;0,8436;1
0,6983;0,874;1
0,7043;1,021;1
0,7165;0,9798;0
0,7421;0,8585;0
0,7625;0,8585;0
0,729;0,9067;1
0,7421;0,89;1
0,7488;1,05;1
0,7696;0,9239;0
0,7625;1,05;0
0,7625;0,9605;1
0,7768;1,05;2
0,7768;1,05;1
0,8148;0,9239;1
0,7841;1,05;1
0,7696;0,9419;1
0,8069;0,9239;1
0,7915;0,8585;1
0,8566;0,9419;0
0,8148;1,05;1
0,831;1,05;0
0,831;0,89;1
0,8479;0,9419;1
0,8228;0,9798;1
0,8838;0,89;1
0,8479;0,9067;2
0,8394;0,9067;1
0,8479;1,05;0
0,8394;1,021;0
0,8069;0,9239;0
0,8838;1;0
0,8566;1,0429;0
0,8838;0,9239;0
0,8746;0,9067;1
0,8148;0,9239;1
0,8655;0,9067;1
0,9029;0,874;0
0,9229;0,9605;1
0,8838;1,021;1
0,8838;1;1
0,8838;1,05;1
0,8838;0,9067;1
0,9544;0,9605;1
0,8838;1,0429;1
0,8838;0,9239;1
0,8838;1;1
0,8933;0,9067;0
0,9029;0,9798;0
0,9437;0,9605;0
0,8933;1,0429;0
0,9029;0,9419;0
0,9654;0,9239;1
0,9128;0,9605;1
0,9544;1,0429;1
0,9128;1,0429;1
0,9654;1,021;1
0,9544;0,9605;0
0,9332;1,05;0
0,9544;0,9419;1
0,9128;0,9419;1
0,9128;0,9605;0
0,9229;1,05;0
0,9544;1,05;1
0,9128;1;1
0,9128;0,9067;0
0,9767;0,9239;0
0,9332;0,9419;1
0,9544;1,05;1
0,9544;1,05;1
0,9437;1,05;0
0,9882;0,9798;0
0,9544;1,05;0
0,9544;0,9419;1
0,9882;0,9419;1
0,9767;0,9798;1
0,9544;1,05;0
0,9654;1,05;0
0,9882;0,9605;0
0,9654;1,0429;1
0,9767;1,05;1
0,9437;0,9067;1
0,9882;1,05;1
0,9332;0,9239;0
0,9437;1;1
0,9767;1;0
0,9882;0,9798;1
0,9544;1,05;0
0,9882;1,05;1
0,9882;1,05;0
1,0371;0,9605;1
1,0244;1;0
0,9882;1,021;1
0,9882;0,9798;1
1,0244;1,0429;1
1,05;0,9419;1
0,9882;1,05;1
1;0,9605;0
1,0244;0,9605;0
1,0121;1;1
1,05;0,9239;1
1;1,05;1
1,0371;0,9419;1
0,9654;0,9605;0
1;1,05;0
1,0121;1,05;0
1,0371;0,9419;1
1,0121;1,05;0
1,0371;0,9798;1
1,0121;1,05;0
1,0121;1,05;1
1,0121;1,05;1
1,0244;0,9798;0
1,0244;1,05;1
1;1,05;1
1,0121;0,9419;1
1,0121;1,05;1
1,0244;0,9798;1
1,05;0,9419;0
1,05;0,9798;0
1,0121;1,0429;1
1,0244;1,05;1
1,0244;1,05;1
1,0371;1,05;1
1,0371;1,05;0
1,05;0,9419;0
1,0121;1,05;0
1,0244;0,9605;1
1,0121;0,9605;1
1,05;1,05;1
1,0371;0,9605;1
