MQ 3;MQ 135;QCM
1,0634;1,021;1
1,0371;0,9798;2
1,0634;1,0429;1
1,0501;0,9798;2
0,9128;0,9067;0
0,7768;0,874;1
0,7227;0,8017;1
0,7355;0,7638;0
0,729;0,678;1
0,7488;0,7078;1
0,7696;0,6253;1
0,7915;0,6172;1
0,7991;0,6335;0
0,8228;0,5944;0
0,8228;0,6094;1
0,8069;0,6094;1
0,8655;0,6018;0
0,8746;0,6335;2
0,9029;0,678;1
0,8838;0,7184;1
0,8933;0,678;1
0,9332;0,7292;1
0,8933;0,7078;1
0,9128;0,776;1
0,9229;0,7404;1
0,8933;0,7292;1
0,9229;0,8292;1
0,9544;0,7519;0
0,9437;0,776;0
0,9437;0,8017;0
0,9544;0,7638;1
0,9654;0,8152;1
0,9229;0,8436;1
0,9332;0,7887;1
0,9654;0,8017;0
0,9767;0,7887;0
0,9544;0,8152;0
0,9767;0,8152;0
0,9767;1;0
0,9767;0,9605;0
0,9767;0,9067;1
0,9882;0,8292;1
0,9767;0,8292;1
1,0121;0,8436;1
0,9882;0,89;1
1;0,9605;1
1;0,89;0
0,9882;0,8292;0
0,9654;0,8585;0
1;0,874;1
1;0,8585;1
1;0,8436;1
1,0371;0,9419;0
1,0371;0,9419;0
1,0501;1;0
1,0244;0,874;1
1,0121;0,8585;1
1,0244;0,9419;1
1,0371;0,89;0
1,0371;1;0
1,0121;0,8436;1
1,0244;0,9419;2
1,0371;1,0429;1
1,0244;1,0429;1
0,9882;1,021;1
1,0371;0,9067;1
1,0244;0,9067;1
1,0244;0,874;1
1,0244;0,874;0
1,0371;0,9419;1
1,0244;0,9067;0
1,0501;0,89;1
1,0501;0,9067;1
1,0371;1,0429;1
1,0501;1,021;1
1,0244;0,9239;2
0,9767;0,89;1
1,0634;0,9798;0
1,0244;0,9067;0
1,0501;0,9798;0
1,0121;0,89;0
1,0371;0,89;0
1,0371;0,9419;0
1,0244;0,9067;1
1,0371;0,8585;1
1,0501;0,9239;1
1,077;0,9239;0
1,077;0,9067;1
1,0501;0,9419;1
1,091;0,9419;1
1,0501;0,9067;1
1,0501;0,9798;1
1,0501;1;1
1,0371;0,9067;1
1,0634;0,9067;1
1,0371;0,9239;1
1,0121;0,89;0
1,0501;0,9419;0
1,0634;0,9419;0
1,0244;0,9239;0
1,0371;0,9239;0
1,1053;1,0429;1
1,0634;1,1145;1
1,0634;0,9798;1
1,0634;0,9798;1
1,0634;0,89;1
1,0634;0,9419;0
1,0244;0,9067;0
1,0501;0,9239;1
1,091;0,9239;1
1,091;0,9239;0
1,0371;0,9239;0
1;0,9239;1
1,0634;0,9419;1
0,9882;0,9067;0
1,0121;0,9419;0
1,0121;1;1
1,1507;1,021;1
1,0634;0,9239;1
1,0244;1,0657;0
1,077;0,9419;0
1,091;1,0657;0
1,077;1,1145;1
1,077;0,9239;1
1,0634;0,9419;1
1,1201;0,9419;0
1,0501;0,9419;0
1,077;0,9605;0
1,077;1;1
1,077;1;1
1,091;0,9419;1
1,077;0,9605;1
1,077;0,89;0
1,077;1,1145;1
1,0501;0,9239;0
1,077;1,0896;1
1,0634;0,9419;0
1,0121;1,0429;1
1,1053;0,9419;0
1,091;0,9419;1
1,091;0,9239;0
1,091;1,021;1
1,0371;1,0896;1
1,077;0,9239;1
1,1053;1,1407;1
1,1352;1,1145;1
1,0121;0,9419;0
1,1053;0,9239;0
1,0634;1,0896;1
1,1352;0,9605;1
1,091;0,9067;1
1,077;1,0429;1
1,077;0,9239;0
1,091;0,9419;0
1,077;1,0657;0
1,0371;1,0429;1
1,091;0,9239;0
1,091;1;1
1,0634;0,9419;0
1,091;0,9605;1
1,1352;1,0896;1
1,077;0,9067;0
1,091;1;1
1,0634;0,9419;1
1,077;0,9239;1
1,1053;1,0896;1
1,1201;1,0657;1
1,0244;0,9419;0
1,091;0,9419;0
1,091;0,9239;1
1,1201;1,0657;1
1,091;1,0896;1
1,091;0,9605;1
1,1507;0,9419;0
1,1053;1;0
1,1201;0,9419;0
0,9544;0,7404;1
1,077;1,021;1
1,1201;0,9419;1
1,1507;1,1145;1
